id,fa,year,title,global_cites,in_corpus_cites,pagerank,venue
https://openalex.org/W2048509016,Nevgi,2006,Supporting students to develop collaborative learning skills in technology‐based environme,85,4,0.00039,British Journal of Educational Technology
https://openalex.org/W3126904470,Feng,2020,Co-designing a Collective Journey of Knowledge Creation With Idea-Friend Maps.,2,2,0.00021,University of Twente Research Information
https://openalex.org/W183277449,Law,2010,Understanding Learners’ Knowledge Building Trajectory Through Visualizations of Multiple A,21,4,0.00023,
https://openalex.org/W3093839314,Cheng,2020,Building Community Knowledge In Online Competitions,19,0,0.00018,Proceedings of the ACM on Human-Computer Interaction
https://openalex.org/W1558229393,Zhu,2012,The effect of cultural and school factors on the implementation of <scp>CSCL</scp>,34,1,0.00018,British Journal of Educational Technology
https://openalex.org/W3119465785,Hmelo‐Silver,2021,Benefits and Challenges of Interdisciplinarity in CSCL Research: A View From the Literatur,24,3,0.00024,Frontiers in Psychology
https://openalex.org/W1539269885,Hsi,1997,Facilitating knowledge integration in science through electronic discussion: The Multimedi,34,2,0.00033,
https://openalex.org/W2409365970,Lee,2016,Using Knowledge Building to Foster Conceptual Change,5,0,0.00018,Journal of Education and Training Studies
https://openalex.org/W2032845626,Stahl,2010,Guiding group cognition in CSCL,55,14,0.00043,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4324064310,Zhang,2023,I know my teammates: the role of Group Member Familiarity in Computer-Supported and face-t,20,1,0.00018,Education and Information Technologies
https://openalex.org/W2121686494,Cohen,1998,Toward a Knowledge Context: Report on the First Annual U.C. Berkeley Forum on Knowledge an,163,0,0.00018,California Management Review
https://openalex.org/W2109485382,Laurillard,2008,The pedagogical challenges to collaborative technologies,353,14,0.00056,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1594668776,Stahl,2008,4. Chat on Collaborative Knowledge Building,2,0,0.00018,Qwerty
https://openalex.org/W2394163282,Cen,2016,"Quantitative approach to collaborative learning: performance prediction, individual assess",119,12,0.00039,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W13300590,Roberts,2007,Team role balance : investigating knowledge-building in a CSCL environment,3,0,0.00018,
https://openalex.org/W4387851338,Li,2023,Do Learners Appreciate Adaptivity? An Epistemic Network Analysis of How Learners Perceive ,4,0,0.00018,Communications in computer and information science
https://openalex.org/W60905740,Ludvigsen,2003,Categorisation in Knowledge Building,17,2,0.00022,
https://openalex.org/W2953381514,Borge,2019,Towards a micro-ecological approach to CSCL,48,11,0.0003,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4392721112,Tong,2023,Developing Productive Discourse for Knowledge Building: A Blended Approach Based on Learni,0,0,0.00018,Proceedings.
https://openalex.org/W3157673564,Han,2021,Identifying patterns of epistemic emotions with respect to interactions in massive online ,55,2,0.00022,Computers in Human Behavior
https://openalex.org/W4416933978,Kim,2025,Understanding when anger becomes productive or destructive in collaborative educational ga,1,1,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2147256280,Ellis,2005,MEASURING IMPLICIT AND EXPLICIT KNOWLEDGE OF A SECOND LANGUAGE: A Psychometric Study,1012,0,0.00018,Studies in Second Language Acquisition
https://openalex.org/W1603270107,Fisher,2011,Knowledge Brokering and Intermediary concepts. Analysis of an e-discussion on the Knowledg,26,0,0.00018,
https://openalex.org/W2136451344,Hevner,2004,Design science in information systems research,7729,1,0.00019,Journal of the Association for Information Systems
https://openalex.org/W4406711419,Zabolotna,2025,How does collaborative task design shape collaborative knowledge construction and group-le,21,6,0.00025,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1991571931,Hämäläinen,2013,Vocational education approach: New TEL settings—new prospects for teachers’ instructional ,30,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1959617825,So,2008,When groups decide to use asynchronous online discussions: collaborative learning and soci,81,3,0.00029,Journal of Computer Assisted Learning
https://openalex.org/W2031420162,Beuchot,2005,Interaction and interpersonality in online discussion forums,124,5,0.00047,Distance Education
https://openalex.org/W172639187,Ioannou,2011,Online Collaborative Learning: The Promise of Wikis,27,0,0.00018,Ktisis at Cyprus University of Technology (Cyprus University of Technology)
https://openalex.org/W2135547856,Adler,2009,When Knowledge Wins: Transcending the Sense and Nonsense of Academic Rankings,846,0,0.00018,Academy of Management Learning and Education
https://openalex.org/W2110270499,Yang,2009,Incorporating site-level knowledge for incremental crawling of web forums,20,0,0.00018,
https://openalex.org/W2078152944,Butson,2014,Challenges of Effective Collaboration in a Virtual Learning Environment among Undergraduat,14,0,0.00018,Creative Education
https://openalex.org/W1980056962,Verdun,1999,The role of the Delors Committee in the creation of EMU: an epistemic community?,362,0,0.00018,Journal of European Public Policy
https://openalex.org/W1611845798,Lee,2006,The interplay between self-directed learning and social interactions: collaborative knowle,4,0,0.00018,International Conference of Learning Sciences
https://openalex.org/W2169757306,Huang,2004,Applying associative retrieval techniques to alleviate the sparsity problem in collaborati,651,0,0.00018,ACM Transactions on Information Systems
https://openalex.org/W3133557472,Khan,2020,Epistemic Network Analysis in Problem-Based Learning,1,1,0.00018,UEF eRepo (University of Eastern Finland)
https://openalex.org/W4292842478,Oshima,2019,Collective Knowledge Advancement and Shared Epistemic Agency: Double-Layered Sociosemantic,0,0,0.00018,Proceedings of the 2019 AERA Annual Meeting
https://openalex.org/W3113342011,Fiorella,2020,Fostering knowledge building in learning by teaching: A test of the <scp>drawing‐facilitat,3,0,0.00018,Applied Cognitive Psychology
https://openalex.org/W1971375180,Hewitt,2008,Children's creative collaboration during a computer-based music task,22,0,0.00018,International Journal of Educational Research
https://openalex.org/W2020991449,Davidson‐Hunt,2006,Adaptive Learning Networks: Developing Resource Management Knowledge through Social Learni,106,0,0.00018,Human Ecology
https://openalex.org/W2002829052,Mirza,2007,Using graphical tools in a phased activity for enhancing dialogical skills: An example wit,46,11,0.00056,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W354382220,竹中,2002,Web Knowledge Forumを利用した理科授業のデザイン実験,8,0,0.00018,科学教育研究
https://openalex.org/W2124861983,Brosnan,2010,The interplay of cognition and cooperation,188,0,0.00018,Philosophical Transactions of the Royal Society B Biological Sciences
https://openalex.org/W2159506756,Chan,2012,Co-regulation of learning in computer-supported collaborative learning environments: a dis,132,10,0.00039,Metacognition and Learning
https://openalex.org/W2171885292,Leach,2013,Fostering Learning through Collaboration: Knowledge Acquisition and Belief Change in Marin,209,0,0.00018,Journal of Public Administration Research and Theory
https://openalex.org/W4403335234,Sellberg,2024,Toward multimodal learning analytics in simulation-based collaborative learning: A design ,13,1,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2032858115,Harasim,1993,Collaborating in Cyberspace: Using Computer Conferences as a Group Learning Environment,140,9,0.00129,Interactive Learning Environments
https://openalex.org/W4408281312,Prakash,2025,Decoding Learner Behavior in Virtual Reality Education: Insights from Epistemic Network An,5,0,0.00018,IEEE Transactions on Visualization and Computer Graphics
https://openalex.org/W4413208867,Kavanagh,2025,Elementary teachers' conceptualizations of classroom discussions across content areas: An ,1,0,0.00018,Teaching and Teacher Education
https://openalex.org/W2141442097,Duijn,2006,Principles of Minimal Cognition: Casting Cognition as Sensorimotor Coordination,200,0,0.00018,Adaptive Behavior
https://openalex.org/W1982903578,Friesen,2009,Genre and CSCL: The form and rhetoric of the online posting,12,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4316467607,Guo,2023,Understanding the evolution of cognitive engagement with interaction levels in online lear,50,6,0.00026,Journal of Computer Assisted Learning
https://openalex.org/W1582620259,Jonassen,2005,The Collaboration Principle in Multimedia Learning,71,6,0.00057,Cambridge University Press eBooks
https://openalex.org/W4403141512,Chen,2024,Using peer feedback to improve critical thinking in computer‐supported collaborative argum,16,0,0.00018,Journal of Computer Assisted Learning
https://openalex.org/W2789678127,Zhou,2017,Fostering Elementary Students' Collaborative Knowledge Building in Smart Classroom with Fo,7,0,0.00018,
https://openalex.org/W4239486976,Thagard,1997,Collaborative Knowledge,146,4,0.00061,Noûs
https://openalex.org/W2560541126,Mahony,2016,Epistemic geographies of climate change,185,0,0.00018,Progress in Human Geography
https://openalex.org/W2082964697,Begoña,2011,Knowledge construction and knowledge sharing: a Wiki-based approach,24,0,0.00018,Procedia - Social and Behavioral Sciences
https://openalex.org/W7118088813,Syiem,2026,An epistemic network analysis of communication strategies during drawing-supported spatial,1,0,0.00018,International Journal of Human-Computer Studies
https://openalex.org/W2160439405,Chalkiti,2008,Information Sharing and Knowledge Creation in Online Forums: The Case of the Greek Online ,53,0,0.00018,Current Issues in Tourism
https://openalex.org/W2029895388,Morueta,2012,The effect of centralization and cohesion on the social construction of knowledge in discu,84,5,0.00027,Interactive Learning Environments
https://openalex.org/W2023570362,Shell,2005,The Impact of Computer Supported Collaborative Learning Communities on High School Student,97,5,0.00027,Journal of Educational Computing Research
https://openalex.org/W4411263720,Souza,2025,AO Spine Knowledge Forums Promote Collaboration and Elevate the Impact of Research: A Bibl,2,0,0.00018,Global Spine Journal
https://openalex.org/W1972227805,Lantz-Andersson,2008,The power of natural frameworks: Technology and the question of agency in CSCL settings,10,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1978259103,Theiner,2014,The collaborative emergence of group cognition,5,0,0.00018,Behavioral and Brain Sciences
https://openalex.org/W2367084148,Guido,2016,"Connecting Climate Information Producers and Users: Boundary Organization, Knowledge Netwo",42,0,0.00018,Weather Climate and Society
https://openalex.org/W3212451295,Teo,2021,Exploring Teachers’ Community-Based Learning: The Case of a Teachers’ Knowledge Building C,3,1,0.0002,Studies in Singapore education
https://openalex.org/W4214900417,Chapman,2022,"Neurodiversity, epistemic injustice, and the good human life",200,0,0.00018,Journal of Social Philosophy
https://openalex.org/W2153248731,Fukami,2015,"Historical Contingency in Community Assembly: Integrating Niches, Species Pools, and Prior",1744,0,0.00018,Annual Review of Ecology Evolution and Systematics
https://openalex.org/W4309001852,Ba,2022,Assessing cognitive presence in online inquiry‐based discussion through text classificatio,45,6,0.00027,British Journal of Educational Technology
https://openalex.org/W4304185451,Zheng,2022,An automatic knowledge graph construction approach to promoting collaborative knowledge bu,42,5,0.00022,British Journal of Educational Technology
https://openalex.org/W2164186760,Rockwood,2005,A global clinical measure of fitness and frailty in elderly people,8854,0,0.00018,Canadian Medical Association Journal
https://openalex.org/W2040767029,Lin,2012,Participatory learning through behavioral and cognitive engagements in an online collectiv,40,4,0.00024,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4306907395,Samtani,2022,Associations between social connections and cognition: a global collaborative individual p,126,0,0.00018,The Lancet Healthy Longevity
https://openalex.org/W2134199422,Pol,2006,The affordance of anchored discussion for the collaborative processing of academic texts,107,12,0.00099,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4390664853,Yang,2024,Effects and mechanisms of analytics‐assisted reflective assessment in fostering undergradu,8,2,0.0002,Journal of Computer Assisted Learning
https://openalex.org/W2005569980,Stahl,2014,Analyzing roles of individuals in small-group collaboration processes,27,4,0.0003,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3160811333,Huang,2021,Sentiment evolution with interaction levels in blended learning environments: Using learni,108,3,0.00022,Australasian Journal of Educational Technology
https://openalex.org/W2883059744,Bishop,2018,Collaborative Musical Creativity: How Ensembles Coordinate Spontaneity,113,0,0.00018,Frontiers in Psychology
https://openalex.org/W2055121716,Wang,2010,How social network position relates to knowledge building in online learning communities,25,2,0.00034,Frontiers of Education in China
https://openalex.org/W2040198201,Roussinos,2013,Analysis of students’ participation patterns and learning presence in a wiki-based project,22,1,0.00019,Educational Media International
https://openalex.org/W2132209477,Nash,2010,Mentor modeling: the internalization of modeled professional thinking in an epistemic game,60,8,0.00078,Journal of Computer Assisted Learning
https://openalex.org/W2903313447,Ingulfsen,2018,Students’ engagement with real-time graphs in CSCL settings: scrutinizing the role of teac,27,7,0.00032,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2122240943,So,2009,Designing collaborative knowledge building environments accessible to all learners: Impact,100,19,0.00051,Computers & Education
https://openalex.org/W2490635191,Bennett,2004,Supporting Collaborative Project Teams Using Computer-Based Technologies,44,0,0.00018,IGI Global eBooks
https://openalex.org/W1998140330,Ward,1998,"Active, collaborative and case-based learning with computer-based case scenarios",19,0,0.00018,Computers & Education
https://openalex.org/W648319087,Tu,2004,Online Collaborative Learning Communities: Twenty-One Designs to Building an Online Collab,43,0,0.00018,Medical Entomology and Zoology
https://openalex.org/W2281110796,Rafaeli,2007,Virtual Knowledge-Building Community & Users' Incentives: The Wikipedia Case,3,0,0.00018,
https://openalex.org/W1495086477,Wenger,2002,Cultivating Communities of Practice: A Guide to Managing Knowledge,4782,10,0.00107,CERN Document Server (European Organization for Nuclear Research)
https://openalex.org/W1577429112,Choi,2009,Applying an activity system to online collaborative group work analysis,30,0,0.00018,British Journal of Educational Technology
https://openalex.org/W4415273781,Shen,2025,The Process of Undergraduates' Collaboration With a Generative Artificial Intelligence Cha,2,0,0.00018,Journal of Computer Assisted Learning
https://openalex.org/W2045360686,Cesareni,2011,"Building a community among teachers, researchers and university students. A blended approa",18,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2004997821,Uribe,2003,The effect of computer-mediated collaborative learning on solving III-defined problems,130,3,0.00029,Educational Technology Research and Development
https://openalex.org/W1484007153,Manlove,2006,Regulative support for collaborative scientific inquiry learning,144,6,0.00042,Journal of Computer Assisted Learning
https://openalex.org/W2012248193,Ferraris,2002,Constructing collaborative pedagogical situations in classrooms,17,0,0.00018,
https://openalex.org/W4220879296,Vandenberg,2022,“I remember how to do it”: exploring upper elementary students’ collaborative regulation w,10,0,0.00018,Computer Science Education
https://openalex.org/W2806641522,Splichal,2018,Regulation of collaboration in project-based learning mediated by CSCL scripting reflectio,84,8,0.0003,Computers & Education
https://openalex.org/W2553625809,Ludvigsen,2016,Collaboration scripts and scaffolding,9,3,0.00022,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2519199345,Altınay,2016,Evaluating peer learning and assessment in online collaborative learning environments,78,0,0.00018,Behaviour and Information Technology
https://openalex.org/W2116261764,Tsuji,1996,Letters to the Glyco-Forum,190,0,0.00018,Glycobiology
https://openalex.org/W2971561363,Lin,2019,Scripts and mastery goal orientation in face-to-face versus computer-mediated collaborativ,59,1,0.00019,Computers & Education
https://openalex.org/W3126724132,Zörgő,2021,Exploring the Effects of Segmentation on Semi-structured Interview Data with Epistemic Net,40,10,0.00058,Communications in computer and information science
https://openalex.org/W4360998714,Obolewicz,2022,The importance of personnel knowledge in the operation of buildings the example of the MIL,2,0,0.00018,Inżynieria Bezpieczeństwa Obiektów Antropogenicznych
https://openalex.org/W4401851949,Strauß,2024,Comparing the effects of a collaboration script and collaborative reflection on promoting ,13,4,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2093487823,Veerman,1999,Collaborative learning through computer-mediated argumentation,93,6,0.00157,
https://openalex.org/W4237268742,Saadé,2009,Meaningful Learning in Discussion Forums: Towards Discourse Analysis,11,0,0.00018,Informing Science and IT Education Conference
https://openalex.org/W2004761435,Tucker,2014,A Proposed Model for Authenticating Knowledge Transfer in Online Discussion Forums,12,0,0.00018,International Journal of Higher Education
https://openalex.org/W7116967797,Jong,2025,"Knowledge building, ‘active life’ and supportive educational technology for the good of so",0,0,0.00018,Qwerty
https://openalex.org/W2492163350,Brom,2016,"You like it, you learn it: affectivity and learning in competitive social role play gaming",63,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3125943062,Nousala,2009,Building knowledge sharing communities using team expertise access maps,33,0,0.00018,International Journal of Business and Systems Research
https://openalex.org/W2115947482,Scott,2003,Understanding children's collaborative interactions in shared environments,127,7,0.00085,Journal of Computer Assisted Learning
https://openalex.org/W3037102267,Silva,2020,Computer-supported Collaborative Learning in Programming Education: A Systematic Literatur,57,2,0.00021,
https://openalex.org/W2921496098,Zheng,2019,Examining sequential patterns of self- and socially shared regulation of STEM learning in ,128,9,0.00029,Computers & Education
https://openalex.org/W4280654644,Wei,2022,Epistemic network analysis,1,0,0.00018,
https://openalex.org/W2279964135,Zheng,2016,Exploring the behavioral patterns of Co-regulation in mobile computer-supported collaborat,66,2,0.00021,Smart Learning Environments
https://openalex.org/W1998751344,Rummel,2008,Learning to collaborate while being scripted or by observing a model,116,25,0.00066,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2023350164,Simone,2001,Supporting the Learning Process with Collaborative Concept Mapping Using Computer-Based Co,64,5,0.0003,Educational Research and Evaluation
https://openalex.org/W2022791894,Shiffer,1992,Towards a collaborative planning system,111,0,0.00018,Environment and Planning B Planning and Design
https://openalex.org/W1508835542,Do-Lenh,2009,Paper-based concept map: the effects of tabletop on an expressive collaborative learning t,40,3,0.00043,Infoscience (Ecole Polytechnique Fédérale de Lausanne)
https://openalex.org/W2063982412,Nason,1996,Format-free databases and the construction of knowledge in primary school science projects,4,0,0.00018,Research in Science Education
https://openalex.org/W1758876287,Stahl,2015,Conceptualizing the intersubjective group,27,7,0.00031,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2093136002,Shawky,2014,Affordances of computer-supported collaborative learning platforms: A systematic review,24,3,0.00023,
https://openalex.org/W2120118113,Arvaja,2002,Social Processes and Knowledge Building During Small Group Interaction in a School Science,37,2,0.00023,Scandinavian Journal of Educational Research
https://openalex.org/W61212769,Haake,2007,Flexible Scripting in Net-Based Learning Groups,26,8,0.00048,
https://openalex.org/W2127825700,Peterson,2009,Learner interaction in synchronous CMC: a sociocultural perspective,94,0,0.00018,Computer Assisted Language Learning
https://openalex.org/W2018082850,Singer,1988,Children's collaborative use of a computer microworld,23,1,0.00019,
https://openalex.org/W7106300158,Íñiguez-Berrozpe,2025,Learning to deal with hate speech: An online collective intelligence experiment on the Col,2,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2126206167,Schneider,2013,Real-time mutual gaze perception enhances collaborative learning and collaboration quality,171,18,0.00068,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1989242956,Zhan,2015,"Effects of gender grouping on students’ group performance, individual achievements and att",104,2,0.00024,Computers in Human Behavior
https://openalex.org/W2921278925,Zhang,2019,Exploring primary school teachers’ technological pedagogical content knowledge (TPACK) in ,95,14,0.00056,British Journal of Educational Technology
https://openalex.org/W2329913897,Dascălu,2013,Cohesion-based Analysis of CSCL Conversations: Holistic and Individual Perspectives,23,4,0.00041,HAL (Le Centre pour la Communication Scientifique Directe)
https://openalex.org/W2008675626,Zhang,2006,Socio-cognitive dynamics of knowledge building in the work of 9- and 10-year-olds,263,77,0.00332,Educational Technology Research and Development
https://openalex.org/W2110859446,Zheng,2015,Building brand loyalty through user engagement in online brand communities in social netwo,293,0,0.00018,Information Technology and People
https://openalex.org/W2090323546,Shanmugasundaram,2006,Knowledge building using visualizations,8,0,0.00018,ACM SIGCSE Bulletin
https://openalex.org/W4367396177,Ji-ping,2023,Assessing team creativity with multi-attribute group decision-making in a knowledge buildi,6,1,0.00019,Thinking Skills and Creativity
https://openalex.org/W1597565573,Albinsson,2012,Alternative marketplaces in the 21st century: Building community through sharing events,548,0,0.00018,Journal of Consumer Behaviour
https://openalex.org/W2774221595,Wise,2017,Visions of CSCL: eight provocations for the future of the field,197,67,0.00152,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2128368463,Aragon,2011,Collaborative creativity,61,0,0.00018,
https://openalex.org/W1512192363,Katz-Kimchi,2015,FORUM: Organizing and Integrating Knowledge about Environmental Communication,11,0,0.00018,Environmental Communication
https://openalex.org/W4392721189,Lin,2023,Examining University Instructors’ Conceptions and Perceived Changes in Knowledge Building ,2,0,0.00018,Proceedings.
https://openalex.org/W2097257503,Balakrishnan,2014,Online computer supported collaborative learning (CSCL) for engineering students: A case s,24,2,0.0002,Computer Applications in Engineering Education
https://openalex.org/W3036118500,Sullivan,2020,Vulnerability in Social Epistemic Networks,51,0,0.00018,International Journal of Philosophical Studies
https://openalex.org/W1668560143,Hmelo,1999,Computer-support for collaborative learning: learning to support student engagement,55,7,0.00051,The Journal of Interactive Learning Research
https://openalex.org/W3200358804,Wise,2021,Collaborative Learning Analytics,82,10,0.00034,
https://openalex.org/W2138722897,Wilson,2011,Collaborative knowledge building: Ethnographic insights from Geni.com,2,0,0.00018,"International Convention on Information and Communication Technology, Electronics and Microelectronics"
https://openalex.org/W1977828336,Öner,2008,Supporting students’ participation in authentic proof activities in computer supported col,32,4,0.00024,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2778461957,Jull,2017,Community-based participatory research and integrated knowledge translation: advancing the,696,0,0.00018,Implementation Science
https://openalex.org/W2023300526,Bures,2010,Exploring whether students’ use of labelling depends upon the type of activity,5,2,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W107049360,Khandaker,2006,Student Learning and Team Formation in a Structured CSCL Environment,15,1,0.00019,
https://openalex.org/W2042117698,Yuen,2003,Fostering Learning Communities in Classrooms: A Case Study of Hong Kong Schools,23,2,0.00026,Educational Media International
https://openalex.org/W1991150178,Dorner,2012,Effects of Online Mentoring in Computer-Supported Collaborative Learning Environments: Men,17,0,0.00018,American Journal of Distance Education
https://openalex.org/W2611912061,Tandon,2016,Knowledge and Engagement:. Building Capacity for the Next Generation of Community Based Re,23,1,0.00033,UVic’s Research and Learning Repository (University of Victoria)
https://openalex.org/W2377482831,Chen,2016,Schools as Knowledge-Building Organizations: Thirty Years of Design Research,150,42,0.00092,Educational Psychologist
https://openalex.org/W1989526474,Lonchamp,2012,Computational analysis and mapping of ijCSCL content,12,3,0.00025,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2042925935,Dohn,2009,Web 2.0: Inherent tensions and evident challenges for education,209,8,0.00034,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2167602294,Rovai,2002,Building Sense of Community at a Distance,1192,6,0.00043,The International Review of Research in Open and Distributed Learning
https://openalex.org/W16156999,So,2014,Designing the Situation for Pervasive Knowledge Building: Future School Experiences,6,1,0.00019,Education innovation series
https://openalex.org/W7130510685,Saqr,2026,A temporal network approach to reveal the longitudinal dynamics of CSCL group regulation a,1,1,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2885141419,Chen,2018,"The Role of Collaboration, Computer Use, Learning Environments, and Supporting Strategies ",441,30,0.00063,Review of Educational Research
https://openalex.org/W4207000225,Hsu,2022,Self-efficacy and behavior patterns of learners using a real-time collaboration system dev,19,2,0.00023,DSpace@MIT (Massachusetts Institute of Technology)
https://openalex.org/W2004803586,Land,2009,An investigation of knowledge-building activities in an online community of practice at Su,11,0,0.00018,Performance Improvement Quarterly
https://openalex.org/W1842669047,Chang,2003,Web‐based collaborative inquiry learning,126,3,0.00037,Journal of Computer Assisted Learning
https://openalex.org/W2132809947,Tao,1999,Conceptual change in science through collaborative learning at the computer,134,3,0.00023,International Journal of Science Education
https://openalex.org/W2142703476,Lipponen,1999,The challenges for computer supported collaborative learning in elementary and secondary l,29,6,0.0009,
https://openalex.org/W1970501077,Wan,1994,Experiences with CLARE: a computer-supported collaborative learning environment,57,3,0.00071,International Journal of Human-Computer Studies
https://openalex.org/W1976663358,Seitamaa‐Hakkarainen,2008,Learning by collaborative designing: technology-enhanced knowledge practices,100,7,0.00035,International Journal of Technology and Design Education
https://openalex.org/W4399940362,Tan,2024,Epistemic Network Analysis and Ordered Network Analysis in Learning Analytics,17,4,0.00027,
https://openalex.org/W4405351954,Peel,2024,Characterizing Natural Selection Contextual Transfer with Epistemic Network Analysis: A Ca,1,0,0.00018,Journal of Science Education and Technology
https://openalex.org/W2307877813,Zhao,2015,A Research on Flipped Classroom-Based Collaborative Knowledge Building Run on Web-Supporte,2,0,0.00018,
https://openalex.org/W2068097824,Tang,2014,Contemporary intellectual structure of CSCL research (2006–2013): a co-citation network an,38,4,0.00025,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4385381810,Planey,2023,Gesture-mediated collaboration with augmented reality headsets in a problem-based astronom,13,2,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4309043438,Slakmon,2022,Emotion expression and recognition in written digital discussions on Civic Issues,3,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1999106020,Stahl,2011,Collaborating around the tabletop,5,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1989924433,Hiebert,2009,Building a Knowledge Base for Teacher Education: An Experience in K–8 Mathematics Teacher ,61,1,0.00096,The Elementary School Journal
https://openalex.org/W2079494298,Ritella,2012,Instrumental genesis in technology-mediated learning: From double stimulation to expansive,98,14,0.00046,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2062529089,Happé,2013,Annual Research Review: Towards a developmental neuroscience of atypical social cognition,286,0,0.00018,Journal of Child Psychology and Psychiatry
https://openalex.org/W4381956199,Shahriar,2023,What and How You Explain Matters: Inquisitive Teachable Agent Scaffolds Knowledge-Building,6,0,0.00018,Lecture notes in computer science
https://openalex.org/W4386293872,Ma,2023,"Identifying collaborative problem-solver profiles based on collaborative processing time, ",5,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3193466539,Zheng,2021,Effects of a learning analytics‐based real‐time feedback approach on knowledge elaboration,65,9,0.00027,British Journal of Educational Technology
https://openalex.org/W2054734636,Willoughby,2009,"Social Interaction During Computer-based Activities: Comparisons by Number of Sessions, Ge",20,1,0.0002,Sex Roles
https://openalex.org/W4327977663,Fan,2023,Possible future selves in STEM: an epistemic network analysis of identity exploration in m,16,3,0.00025,International Journal of STEM Education
https://openalex.org/W1975333984,Tchounikine,2008,Operationalizing macro-scripts in CSCL technological settings,62,16,0.00048,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2103551218,Gijlers,2009,Interaction between tool and talk: how instruction and tools support consensus building in,66,6,0.00029,Journal of Computer Assisted Learning
https://openalex.org/W2004233382,Hakkarainen,2009,A knowledge-practice perspective on technology-mediated learning,252,28,0.00087,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1819645249,Vorster,2015,Towards shaping the field: theorising the knowledge in a formal course for academic develo,26,0,0.00018,Higher Education Research & Development
https://openalex.org/W2032320191,Maskell,2006,Building global knowledge pipelines: The role of temporary clusters,645,0,0.00018,European Planning Studies
https://openalex.org/W2769801606,Nistor,2017,Newcomer Integration Strategies in Blogger Online Knowledge Building Communities: A Dialog,4,0,0.00018,Computer Supported Collaborative Learning
https://openalex.org/W4292283830,Fischer,2022,How do Teachers Collaborate in Informal Professional Learning Activities? An Epistemic Net,2,0,0.00018,
https://openalex.org/W2034867225,Ozonoff,2004,Performance on Cambridge Neuropsychological Test Automated Battery Subtests Sensitive to F,385,0,0.00018,Journal of Autism and Developmental Disorders
https://openalex.org/W2151366317,Tinetti,1994,Fear of Falling and Fall-Related Efficacy in Relationship to Functioning Among Community-L,1064,0,0.00018,Journal of Gerontology
https://openalex.org/W4206575966,Carmona,2022,Exploring Interactions Between Computational and Critical Thinking in Model-Eliciting Acti,5,1,0.00019,Communications in computer and information science
https://openalex.org/W3038976731,Strauß,2020,"Promoting interaction in online distance education: designing, implementing and supporting",93,2,0.00022,Information and Learning Sciences
https://openalex.org/W4392714416,Baker,2024,CSCL has come of age,13,5,0.00023,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2287800359,Furberg,2016,Teacher support in computer-supported lab work: bridging the gap between lab experiments a,68,17,0.00053,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2477361500,Mäntymäki,2016,Enterprise social networking: A knowledge management perspective,221,0,0.00018,International Journal of Information Management
https://openalex.org/W3042454598,Meza,2020,Collaborative learning tools used in virtual higher education programs: a sistematic revie,13,0,0.00018,
